id,dep_delayed_15min
284,0.23261237708590848
285,0.3280069149124386
286,0.20033748896943634
287,0.11376545712368343
288,0.11610633857004567
289,0.034872011410099955
290,0.1429578111421565
291,0.15061010182939003
292,0.23892536201453443
293,0.2207935145829522
294,0.3140330104389469
295,0.043897974060441255
296,0.009965819553705199
297,0.13711765131524672
298,0.09386880818125791
299,0.13251367068502737
300,0.3126918820916207
301,0.18491064930963358
302,0.15557940518608573
303,0.2793988421575362
304,0.19670644956434993
305,0.30346833731508704
306,0.07271256555269667
307,0.11872356406860428
308,0.29412329025793965
309,0.20116249014922885
310,0.3535320460174408
311,0.17669440856096857
312,0.048469648485144796
313,0.28725663204688495
314,0.22172746333832385
315,0.11827198360918308
316,0.14024105924721308
317,0.08595148265160626
318,0.35572350487244847
319,0.15682822024797247
320,0.10996852511560445
321,0.05266434171520917
322,0.1018732838574498
323,0.15548381245311485
324,0.14158677438696793
325,0.39044678417744105
326,0.01061210112678212
327,0.20517638477874509
328,0.02159677194334331
329,0.18918214044512807
330,0.11244741471473488
331,0.38978143694827205
332,0.423106160570074
333,0.07510224804525066
334,0.34122814853000627
335,0.30210679317124295
336,0.19152016173608233
337,0.06210172559353923
338,0.4368094216495493
339,0.03139564408405143
340,0.12390856186372581
341,0.5539551910410531
342,0.12354426666886699
343,0.2101424268616112
344,0.451079608779551
345,0.7001999221769725
346,0.05777799262080937
347,0.23505794322767054
348,0.12943823123526452
349,0.5633456886004026
350,0.1505976510994213
351,0.10129505556578307
352,0.2701691592648229
353,0.25452471354891326
354,0.15451309900758514
355,0.21887956962393207
356,0.029966416039106672
357,0.11484188682899744
358,0.1470787456264706
359,0.14876495216859437
360,0.101796855343089
361,0.01937199424827694
362,0.04252317432402233
363,0.2747837003469428
364,0.021618399347451838
365,0.3715585423777815
366,0.5275179348306515
367,0.15283494757860586
368,0.25955921073869553
369,0.1361435004518976
370,0.07459894648866237
371,0.17522979643032568
372,0.39121004155916783
373,0.1583770706560166
374,0.28025751537167115
375,0.04289171124231606
376,0.30964751939130153
377,0.3169649406111419
378,0.16937152634405897
379,0.15932105888972464
380,0.42881091179685693
381,0.20819507043849733
382,0.03764456835295038
383,0.25876513768193715
384,0.19526500423839072
385,0.17928137390892745
386,0.2262831314585229
387,0.032832999791647464
388,0.09478063487263604
389,0.03921651159344612
390,0.43878034363346957
391,0.05498820110327324
392,0.11917776756892512
393,0.009398466461018001
394,0.2066111937195719
395,0.22103080259330185
396,0.010910848487623222
397,0.02403635612784779
398,0.04628293188586075
399,0.05311235964482407
400,0.24137526451640265
401,0.05216611344212975
402,0.23046602686227646
403,0.007359994482742174
404,0.06630181136819545
405,0.02754707072672144
406,0.35856706858691356
407,0.11103127255460776
408,0.3438357636772947
409,0.21728183423274738
410,0.17480759328446913
411,0.01758531106693257
412,0.19911863336879013
413,0.14537711843731393
414,0.4365655497717379
415,0.14228354110565153
416,0.35199967572163904
417,0.13271649512497766
418,0.2028097617994825
419,0.45611296013376024
420,0.21888723101021937
421,0.06868418336492159
422,0.018420053407078363
423,0.03755373161499789
424,0.1524463555369978
425,0.199317023796661
426,0.14906322830075286
427,0.2204679428088355
428,0.2714168210485235
429,0.4916238082818742
430,0.2565330463959695
431,0.10646652968330303
432,0.015151705978046168
433,0.14283006916142235
434,0.1416410745085131
435,0.09341692774568519
436,0.16644641377757136
437,0.877870618023737
438,0.23026126039969622
439,0.1603412750887381
440,0.14728784816827206
441,0.13231069717539795
442,0.17055740679474946
443,0.2974078941988198
444,0.39840405021987724
445,0.054260947741431025
446,0.24302240779479345
447,0.05819989922929955
448,0.12374253037540513
449,0.38209927649894815
450,0.5321184285480115
451,0.30365126514268914
452,0.170190203093809
453,0.018534410443094018
454,0.03540517351025298
455,0.053136162796643814
456,0.404360703981205
457,0.08944528976085404
458,0.18784015808986276
459,0.15850608812663128
460,0.049238728184581124
461,0.036803883214681164
462,0.029202107191254604
463,0.11061354596616246
464,0.2437123400120771
465,0.22948851546358498
466,0.42905129878693454
467,0.10300114897933897
468,0.17664573897151986
469,0.07355691508487679
470,0.013179045263178393
471,0.1619718980826005
472,0.29585426468075066
473,0.3610838019569272
474,0.2406341941725574
475,0.1600414343672991
476,0.04691901896322294
477,0.13657145052895667
478,0.2637946857740699
479,0.3340875413547302
480,0.09183292772998546
481,0.2664221865299512
482,0.19220037933143821
483,0.14758405688265483
484,0.3232080027285755
485,0.13699598220130502
486,0.18108306006887004
487,0.2544259686073276
488,0.08186250350713424
489,0.17183559402632528
490,0.5082600414601581
491,0.5607199109030069
492,0.3096723643124899
493,0.16826467138738693
494,0.23679542777267967
495,0.2878936229182926
496,0.22263011190252213
497,0.02757005665782641
498,0.07284770769841624
499,0.23811257881609205
500,0.5615312095052459
501,0.08051895791445354
502,0.13664015951903638
503,0.1398950366024256
504,0.2229838206611533
505,0.15775431483551683
506,0.3953946018721538
507,0.16173661201047884
508,0.021505715484708574
509,0.1909507990567598
510,0.09645203489814179
511,0.21561906146816248
512,0.6338263398074849
513,0.07022493486378913
514,0.06796457527520341
515,0.3492411462751816
516,0.168424347797378
517,0.3364105294548102
518,0.21105829846278398
519,0.10196228710894917
520,0.037443804868229943
521,0.4124940015373592
522,0.14501103973084606
523,0.27812814767058713
524,0.1242638588838055
525,0.10434133154425027
526,0.04804455299675224
527,0.007883586159422785
528,0.30565240610142236
529,0.025352784316053163
530,0.08538005398501507
531,0.17217692920629282
532,0.19173087787486567
533,0.3630146267787811
534,0.20415668092571695
535,0.28879829193395107
536,0.13015540644461157
537,0.24818740440624038
538,0.24659144751131135
539,0.1902087804101577
540,0.389664761853912
541,0.2708798601757135
542,0.3402485151057403
543,0.8939044525044965
544,0.12083025819569217
545,0.8757641719736591
546,0.021955248609034667
547,0.25145659295136563
548,0.1271208237736026
549,0.453099513300255
550,0.33663000934691295
551,0.07069334442140075
552,0.15412032916713603
553,0.308155410587051
554,0.10247859073398302
555,0.23553613910167095
556,0.017368977294326383
557,0.0643239745109475
558,0.2136242550887867
559,0.045466601933145785
560,0.14508711584630174
561,0.027992038821532957
562,0.3679736579273611
563,0.1984055264321579
564,0.03235676675232902
565,0.26309361496878236
566,0.05120494231193145
567,0.33427842078453135
568,0.13575649779546306
569,0.015440432610772529
570,0.35738739717231954
571,0.01950041514901435
572,0.18693541569773672
573,0.5563109461721694
574,0.16222624314625586
575,0.06021155561879087
576,0.013592485266596323
577,0.05060485983152107
578,0.06636990900569555
579,0.4246678915138708
580,0.06162501274025026
581,0.6264426578293567
582,0.2803352450168115
583,0.26827509021011253
584,0.45968642136649884
585,0.3400900604714303
586,0.2031918816341872
587,0.18347125753155363
588,0.22017070766636354
589,0.17569908502351406
590,0.30705491600171825
591,0.18116469391370416
592,0.11217542925788324
593,0.07295519104096683
594,0.10020981068452094
595,0.41727716804005927
596,0.12444366684701126
597,0.22351824391450698
598,0.26008933415056723
599,0.28763695878546147
600,0.038519380609970545
601,0.1086436782365234
602,0.6891818309404819
603,0.06594775111241205
604,0.024376985745707277
605,0.1923362115659388
606,0.11269785055786656
607,0.029060321695320315
608,0.23155214509730246
609,0.3226273973581759
610,0.37379713331043873
611,0.028161183702006803
612,0.12059564669255243
613,0.13749366751912015
614,0.07596822300341381
615,0.11579907322445591
616,0.13851462908743942
617,0.09529590795937919
618,0.3625484583411056
619,0.11004885008243441
620,0.533106846913371
621,0.4685542189079425
622,0.01129834815896601
623,0.03212234033867819
624,0.011588338304463954
625,0.24204411178349422
626,0.27852752091104527
627,0.5084395453270479
628,0.3573075886688313
629,0.11059743282969514
630,0.2635610044802776
631,0.10527026770159828
632,0.2350749601860547
633,0.10958836637985675
634,0.21486275641018018
635,0.29234379101133906
636,0.22862585742002264
637,0.04568811815732346
638,0.32352085195467845
639,0.08081501486161927
640,0.051592233356052
641,0.34745354341951273
642,0.14321262672742568
643,0.3133998121311759
644,0.173045097342233
645,0.4710654511124803
646,0.5527952397565816
647,0.12225803542629751
648,0.0731776379319712
649,0.0069629500389092654
650,0.13768719145648448
651,0.0886634766928537
652,0.10816073127550448
653,0.15410795000354519
654,0.15827444744610683
655,0.2115141954116041
656,0.11308619861904014
657,0.11093511727593744
658,0.27644574476933764
659,0.07167870461634851
660,0.04278063332092725
661,0.26380442798194115
662,0.20304198660942185
663,0.243925568677452
664,0.3587037643883746
665,0.10474685665814461
666,0.21261716523998933
667,0.03136112537880283
668,0.16968539668451976
669,0.262427164642854
670,0.05170272416261864
671,0.20543502879519382
672,0.3723729406481615
673,0.823816943189539
674,0.07608734647032403
675,0.31629203995470995
676,0.2634915999642088
677,0.3890236108152842
678,0.08917002483670042
679,0.14140958834815653
680,0.06449535099201456
681,0.07483249571573015
682,0.24434684898167797
683,0.0341952345522945
684,0.08673676067917746
685,0.27029634775277117
686,0.21618538517002137
687,0.05537264460687667
688,0.631871919598434
689,0.1844401753070063
690,0.5848048085023211
691,0.06798373062821614
692,0.03934540822595453
693,0.21871340943164222
694,0.07007308014106853
695,0.13411786694019806
696,0.14670945536249347
697,0.649366019733583
698,0.42851179202033873
699,0.20163622233645126
700,0.14434280916263736
701,0.14482422439661818
702,0.06757725828474784
703,0.1705889618864067
704,0.4038757510473458
705,0.26146979948995897
706,0.14803685135600558
707,0.23372264719519703
708,0.21768842502461838
709,0.32428072975834904
710,0.31701091114139046
711,0.05941502132307662
712,0.10808084162142942
713,0.7276557348840561
714,0.16180286092534465
715,0.29125174683794075
716,0.36223100614105935
717,0.10467436904151439
718,0.22985388677827667
719,0.055767631769835846
720,0.26352597879977696
721,0.183863032499829
722,0.3322005192533906
723,0.05011347744248272
724,0.367808197605967
725,0.17705220070557975
726,0.31604492987893656
727,0.13667391483363436
728,0.092718908820278
729,0.06474089211592515
730,0.1936055979366716
731,0.20086969782938205
732,0.17881235840896936
733,0.3558763953148412
734,0.03159747810692293
735,0.12754186241069584
736,0.025675533521570596
737,0.03229055675263982
738,0.20216864205298057
739,0.11014982605109536
740,0.37969850682103323
741,0.34322082288649297
742,0.2569095351721612
743,0.007635360103303161
744,0.11275073448262032
745,0.08759208343679688
746,0.16952542969100065
747,0.3222645609979184
748,0.4397015707877122
749,0.12902070254387446
750,0.22951001406375363
751,0.29769882335073683
752,0.21622238887386536
753,0.11788232876112593
754,0.2054434177303152
755,0.05210588905206615
756,0.08113739664635622
757,0.046800977187019525
758,0.36889240737729656
759,0.23236592596717134
760,0.0497081282137949
761,0.1585653314553384
762,0.037969134142104295
763,0.13453331220484946
764,0.604797328999354
765,0.3455371271790666
766,0.04427862908766639
767,0.2589344692888086
768,0.8722361333492805
769,0.1620898008862853
770,0.19038015963123134
771,0.1325549090818556
772,0.10141592165025799
773,0.34245907110751855
774,0.3457824629604015
775,0.13006770275599006
776,0.13302493912909716
777,0.3005241310886304
778,0.20370002270061532
779,0.5033343135933754
780,0.049782445384510855
781,0.1774391667752141
782,0.4412458252071103
783,0.2057701547865362
784,0.09337551242905381
785,0.015460334004143653
786,0.32552272208988997
787,0.14012568835748002
788,0.19322523685359044
789,0.052676637549675755
790,0.2460234783185853
791,0.28328536381375863
792,0.0683734459450484
793,0.10213164260106933
794,0.17955135737313616
795,0.5238388842525249
796,0.011571638597109076
797,0.1102231807566344
798,0.10714615131361567
799,0.004042985815671831
800,0.04774336658966592
801,0.051323072390050815
802,0.19505463321862218
803,0.043035610767346785
804,0.30886095869174046
805,0.2548321069267345
806,0.2652120654372235
807,0.010419032457622
808,0.0647245819257738
809,0.12208627158454283
810,0.0438871391213265
811,0.15302397928043443
812,0.12672140271170204
813,0.22714503967534894
814,0.1612708833772857
815,0.14907223474921746
816,0.17517138915763908
817,0.17917262988345403
818,0.2045583133927038
819,0.384892079474876
820,0.06469732603967972
821,0.1404357419795943
822,0.37399833849626085
823,0.20170971352013453
824,0.3066540724616974
825,0.010332103690778156
826,0.2512030433197461
827,0.25235176395831693
828,0.06912275600878882
829,0.03711924861635363
830,0.15571861708912868
831,0.1293808159944634
832,0.5712167818737274
833,0.24742626406840762
834,0.10857496359892983
835,0.05721726586758282
836,0.2105977253047854
837,0.2691184359724505
838,0.24728160508096156
839,0.815118470361139
840,0.2341998455646018
841,0.1815149448909786
842,0.18554820152121157
843,0.3068349292175751
844,0.31153788214061495
845,0.02918617632578707
846,0.204653533118013
847,0.17378696989239042
848,0.05520433975478677
849,0.10475004759072055
850,0.17484795535070372
851,0.06199011472239407
852,0.06246947090119195
853,0.22168874719677842
854,0.026858229399549217
855,0.012757891679887085
856,0.16231364136452256
857,0.24674526050953416
858,0.4051902688736375
859,0.16340114316551896
860,0.27958245293209444
861,0.16477456112826702
862,0.03272988949755435
863,0.6621043924661314
864,0.07208831048879673
865,0.15561174118659296
866,0.18489843078835141
867,0.12020938884650431
868,0.16646023383909758
869,0.05375785146318636
870,0.34686354471300984
871,0.15321402455814984
872,0.01046074948255762
873,0.04559545732830103
874,0.8020320179432412
875,0.14978557314480917
876,0.0434194082329446
877,0.18188335694251284
878,0.2946036075683043
879,0.2866437012788442
880,0.21550474867715136
881,0.03571349903471613
882,0.03609118817730184
883,0.20089030180196146
884,0.2535162843037185
885,0.17052127529095573
886,0.4539826107656772
887,0.11009029435899582
888,0.9927041089884999
889,0.07014477789783309
890,0.14273577500501083
891,0.04380768526540717
892,0.3413995238355644
893,0.11587155910727533
894,0.12264594337657976
895,0.13993536558063602
896,0.02920768028955609
897,0.206684920538534
898,0.17039227081980052
899,0.3227188301195393
900,0.2521119637591601
901,0.1000180941368124
902,0.07982376209049649
903,0.11803261271287967
904,0.07074955187310998
905,0.27331194188368524
906,0.5370179277852027
907,0.1456240659164698
908,0.11121578039678638
909,0.07903444432272694
910,0.03429743032581914
911,0.3015807524843624
912,0.006072171098090714
913,0.3019378186770356
914,0.11415337572219612
915,0.15079773779111796
916,0.6014559446080755
917,0.08652918710581425
918,0.2985331351866199
919,0.1016931016138201
920,0.0829916341290013
921,0.2473834593603827
922,0.3187771629470958
923,0.49764734114420395
924,0.2006308473296269
925,0.22741546842249546
926,0.05045878191556176
927,0.10123255260941273
928,0.4568762674286995
929,0.7251316303334586
930,0.041482779545177886
931,0.18782527928656753
932,0.05619969305085924
933,0.03400224845195635
934,0.2852171655338055
935,0.0195320407820454
936,0.28252130274571613
937,0.04866385412728842
938,0.012077417514428286
939,0.11180248372484798
940,0.14659512759202295
941,0.17971100811693894
942,0.1582812361804456
943,0.31530343024559454
944,0.07918199684932258
945,0.04970211271584444
946,0.18199700262034085
947,0.08113700916881282
948,0.23612764223591845
949,0.17307905290018233
950,0.18607825819915205
951,0.34640125666966187
952,0.23019832994952358
953,0.04617709036895206
954,0.10263935577358234
955,0.16661642174051744
956,0.13875613329124917
957,0.42862964911200474
958,0.6036564480246235
959,0.17514367087731483
960,0.3841620527931063
961,0.2039582847819616
962,0.20377740796328334
963,0.10461819676709913
964,0.1363013785419255
965,0.31788866510829206
966,0.36599479957194964
967,0.20969916044980333
968,0.38907619453288633
969,0.30003424557355446
970,0.27815989617926123
971,0.28085526049166126
972,0.06393906785481744
973,0.38252470799494714
974,0.17676871357152055
975,0.01836168257229694
976,0.1680084024873622
977,0.1444298983384926
978,0.11755570333023006
979,0.026171459818954718
980,0.18949516353610488
981,0.045332486182917145
982,0.16912816027091182
983,0.10792694765213853
984,0.1318024582635298
985,0.4114407163246466
986,0.03362766333049096
987,0.1827080724235554
988,0.2762055506684027
989,0.08089626758812903
990,0.25691420795141423
991,0.0634922320500802
992,0.25125275723599816
993,0.052143988382229604
994,0.33839849773297687
995,0.17796226012166988
996,0.04559548517038245
997,0.03556779341207985
998,0.2634916362092528
999,0.10564590398462724
1000,0.17186689652957002
1001,0.1540195222137393
1002,0.24698014603296772
1003,0.14682591617465374
1004,0.10556685182181648
1005,0.13439406198992507
1006,0.38347695310784435
1007,0.20418985365283332
1008,0.18620319952503334
1009,0.48605445150834775
1010,0.14677999093305005
1011,0.09355061249769049
1012,0.17991262704695113
1013,0.014493691210221083
1014,0.14908481196885903
1015,0.24155737057231866
1016,0.1336841202329952
1017,0.3175220944384636
1018,0.04634174973682172
1019,0.20819124567768119
1020,0.49629248949031657
1021,0.05384215196699733
1022,0.05491012420774281
1023,0.26069350632928107
1024,0.19879386828501056
1025,0.09302114651558212
1026,0.1509146463222606
1027,0.1300717495863868
1028,0.011070727310854608
1029,0.19816544073786138
1030,0.2548458554311383
1031,0.17457845417575815
1032,0.1618622645445541
1033,0.1091186559664434
1034,0.07383920267878298
1035,0.20853520376392964
1036,0.06479669009241038
1037,0.040683844299165
1038,0.3654355235351397
1039,0.2863520287219688
1040,0.1180720750874546
1041,0.04235048596603651
1042,0.12278100014012172
1043,0.24057808340064202
1044,0.13846417511966244
1045,0.12601985097527413
1046,0.19369206144914144
1047,0.0853246979009991
1048,0.011524127957115337
1049,0.2713556323050646
1050,0.09777642883306732
1051,0.09710284386549038
1052,0.23568602189562615
1053,0.3059853757936258
1054,0.18914694226057194
1055,0.2724298900686261
1056,0.05255583529107581
1057,0.2913099546014234
1058,0.07869413649913189
1059,0.02454986560971644
1060,0.18197922168205125
1061,0.003974261703526428
1062,0.00948370800546876
1063,0.20046147867314879
1064,0.06580419496448509
1065,0.24296126290305023
1066,0.01685118611236909
1067,0.12270105204444802
1068,0.17855736915488762
1069,0.13397787903207717
1070,0.24396719266977743
1071,0.03656967670345353
1072,0.2095379883024045
1073,0.20037848677508963
1074,0.3638498784918969
1075,0.36854925722291143
1076,0.10837382827487141
1077,0.49676233496754585
1078,0.1257972571237279
1079,0.0148780046351955
1080,0.10996949158121111
1081,0.23582939010003792
1082,0.2126137509531664
1083,0.5015129551280416
1084,0.039770774005222574
1085,0.08304981777265867
1086,0.056658287548427146
1087,0.014493253782829923
1088,0.12367988118207007
1089,0.15652336772432404
1090,0.04819496628828235
1091,0.4434236272129102
1092,0.32741227294167863
1093,0.15676434839686482
1094,0.13505109910932753
1095,0.11916820354959239
1096,0.01855992790819815
1097,0.15475817717779206
1098,0.25762853049912005
1099,0.18868665579611518
1100,0.23192069547768027
1101,0.15249977174482693
1102,0.007879194629964779
1103,0.13535481887635006
1104,0.18210590877386407
1105,0.11266127451283514
1106,0.35116112522438675
1107,0.12506047039668794
1108,0.15829029982438772
1109,0.29332960599702457
1110,0.21071137957912855
1111,0.2837861949570771
1112,0.21573663254265027
1113,0.113990816104424
1114,0.515737824583701
1115,0.10363508615506249
1116,0.13207657588623975
1117,0.18026947146549258
1118,0.2497848091864521
1119,0.21186214540050816
1120,0.3078183611674233
1121,0.24082831379943714
1122,0.1555512606600465
1123,0.2630512169742533
1124,0.21384747876359617
1125,0.128951947651939
1126,0.18109735009757685
1127,0.1586788450725743
1128,0.4228672709973875
1129,0.33780043349930405
1130,0.13038969027592978
1131,0.3034780335175213
1132,0.37709140787320156
1133,0.16678270120571467
1134,0.20941921051795098
1135,0.1792455859574948
1136,0.06201270074828648
1137,0.09568517304190857
1138,0.09384849061780975
1139,0.10753270832977697
1140,0.055675422285654
1141,0.191746086386231
1142,0.009401496026747154
1143,0.07108427871508471
1144,0.3821992602692955
1145,0.12269582682683869
1146,0.15715822422372738
1147,0.13430362373599486
1148,0.19177218330957868
1149,0.14590810877590535
1150,0.17054074247681741
1151,0.2592238894281115
1152,0.21702545614592095
1153,0.3355670622021749
1154,0.2165614506300013
1155,0.06870636467822604
1156,0.027628547953293794
1157,0.0999863624850594
1158,0.07996471483259712
1159,0.03283419485310121
1160,0.7697334738191902
1161,0.18011968910348095
1162,0.1776763483736977
1163,0.48133835454800594
1164,0.2295363664700686
1165,0.1572831069416773
1166,0.047723838501567625
1167,0.22402002005403612
1168,0.22077811766446762
1169,0.25265469399802976
1170,0.1697608813233332
1171,0.2542989197174126
1172,0.5091906181312039
1173,0.33011743852642966
1174,0.3416425208131215
1175,0.7382189693788983
1176,0.020790242664707803
1177,0.03382656245822726
1178,0.2988590870767891
1179,0.1683964083598185
1180,0.22862877857772487
1181,0.06732253300993261
1182,0.23590290575840409
1183,0.17128370890958095
1184,0.1828872119846498
1185,0.059235820551279544
1186,0.19838781978539025
1187,0.05007321382622054
1188,0.10053973142875955
1189,0.25933252015051306
1190,0.0624922892880212
1191,0.029354015108099468
1192,0.10838813122992297
1193,0.210335370152634
1194,0.2989486214722612
1195,0.4202072840222181
1196,0.10323602958776555
1197,0.3588810822777591
1198,0.17909531265123238
1199,0.22166303453791933
1200,0.3394322838228528
1201,0.488875390372484
1202,0.18881341193357015
1203,0.34991628259322166
1204,0.2700062915149688
1205,0.16233535644856326
1206,0.35993269835609015
1207,0.09503693157565869
1208,0.08885561663437533
1209,0.23267537993273135
1210,0.2096460163782348
1211,0.09429012383477405
1212,0.048236820761180556
1213,0.4392123585766277
1214,0.10853948014418255
1215,0.2507984389215695
1216,0.22873410896842428
1217,0.11343466856325751
1218,0.029504085378113536
1219,0.04329406642218778
1220,0.43466906782526543
1221,0.25684235822761786
1222,0.2857760246088816
1223,0.2868471116058017
1224,0.009048499505640139
1225,0.2941569285004766
1226,0.10872080736015857
1227,0.023492195252801246
1228,0.11380026065084439
1229,0.10099392659714256
1230,0.1039157050424412
1231,0.05010251918615966
1232,0.27187422831219293
1233,0.004005305265489327
1234,0.25417046134083626
1235,0.10447480118665735
1236,0.013526989337612937
1237,0.41346570824882983
1238,0.35004653367603256
1239,0.09763177072599108
1240,0.07087109751104144
1241,0.05307412284361893
1242,0.11214305323513775
1243,0.011837907204665998
1244,0.25894596600746106
1245,0.2731884523767529
1246,0.21199721923325196
1247,0.004678443333126023
1248,0.07573388073148571
1249,0.7656227027047814
1250,0.3137307657379766
